,RAIN2,TEMP,DEWPOINT,RELHUMIDITY,SEALVLPRS,WINDSPEED,DIRECTION,TLTCLOUD,VISIBILITY,RAIN
2019-01-04 00:00:00,0.0,7.018518518518518,4.807407407407408,86.96444444444444,642.9555555555555,0.1925925925925926,26.666666666666668,21.314814814814813,1724.0740740740741,0
2019-01-04 03:00:00,0.018518518518518517,7.722222222222222,5.241975308641975,86.04456790123457,643.062962962963,0.1925925925925926,26.666666666666668,51.81481481481482,2191.358024691358,0
2019-01-04 06:00:00,0.037037037037037035,12.26543209876543,6.517901234567902,68.4811111111111,642.3228395061728,0.3851851851851852,54.629629629629626,51.864197530864196,3003.0864197530864,0
2019-01-04 09:00:00,0.1,16.808641975308642,7.793827160493828,56.82543209876543,641.5827160493827,0.5777777777777777,82.5925925925926,51.91358024691358,3814.814814814815,0
2019-01-04 12:00:00,0.16296296296296298,14.974537037037036,8.285648148148148,63.47375,641.5356481481482,0.49074074074074076,51.2962962962963,51.879629629629626,3314.814814814815,0
2019-01-04 15:00:00,0.3382716049382716,13.14043209876543,8.777469135802468,72.56910493827161,641.4885802469136,0.40370370370370373,20.0,51.845679012345684,2814.814814814815,0
2019-01-04 18:00:00,0.5135802469135803,11.565586419753085,8.174845679012346,77.2433487654321,641.5470679012345,0.3185185185185185,20.0,55.2746913580247,2620.3703703703704,0
2019-01-04 21:00:00,0.8444444444444444,9.99074074074074,7.572222222222225,85.15685185185185,641.6055555555555,0.23333333333333336,20.0,58.7037037037037,2425.925925925926,0
2019-01-05 00:00:00,0.7716049382716049,8.909722222222221,7.281018518518518,89.82791666666665,641.5791666666667,0.8185185185185185,44.44444444444444,64.68518518518519,1890.7407407407406,0
2019-01-05 03:00:00,0.6987654320987654,9.516975308641975,7.352160493827159,84.35015432098766,641.725,0.923456790123457,49.50617283950617,59.043209876543216,2091.0493827160494,0
2019-01-05 06:00:00,0.6259259259259259,10.12422839506173,7.423302469135803,82.33313271604939,641.8708333333334,1.0283950617283948,54.567901234567906,53.40123456790122,2291.3580246913584,0
2019-01-05 09:00:00,0.4419753086419753,10.731481481481481,7.494444444444444,81.8812962962963,642.0166666666667,1.1333333333333337,59.629629629629626,47.75925925925926,2491.6666666666665,0
2019-01-05 12:00:00,0.25802469135802475,10.398148148148145,7.394135802469134,80.6664814814815,642.262962962963,0.9839506172839506,57.28395061728394,40.20987654320989,2550.0,0
2019-01-05 15:00:00,0.07407407407407407,10.064814814814817,7.2938271604938265,81.01685185185185,642.5092592592592,0.8345679012345678,54.93827160493828,32.660493827160494,2608.333333333334,0
2019-01-05 18:00:00,0.0,9.731481481481481,7.19351851851852,84.37351851851851,642.7555555555556,0.6851851851851852,52.592592592592595,25.11111111111111,2666.6666666666665,0
2019-01-05 21:00:00,0.0,8.074074074074074,6.0925925925925934,87.40555555555554,642.4518518518518,0.7444444444444445,75.18518518518519,24.666666666666668,2451.8518518518517,0
2019-01-06 00:00:00,0.0,6.841563786008231,5.113991769547327,88.79028806584364,641.9925925925926,0.45925925925925926,61.48148148148148,19.349794238683128,2332.5102880658437,0
2019-01-06 03:00:00,0.0,7.970164609053499,5.420576131687244,81.69020576131688,642.7611111111111,0.4981481481481481,66.85185185185185,15.662551440329219,2848.353909465021,0
2019-01-06 06:00:00,0.0,12.895061728395062,7.041975308641974,68.02864197530863,643.5074074074074,0.8370370370370371,120.74074074074075,14.753086419753085,4123.456790123457,0
2019-01-06 09:00:00,0.0,16.866255144032923,7.31522633744856,54.425226337448564,642.2814814814816,1.455555555555556,150.74074074074073,11.288065843621398,5078.189300411523,0
2019-01-06 12:00:00,0.0,16.050411522633745,8.247736625514404,60.859032921810694,642.025925925926,0.5907407407407407,55.0,9.193415637860083,5069.958847736625,0
2019-01-06 15:00:00,0.0,11.32716049382716,7.539506172839505,77.84580246913578,642.9074074074073,0.13333333333333333,2.962962962962963,1.54320987654321,3172.8395061728397,0
2019-01-06 18:00:00,0.0,8.965020576131687,6.322016460905352,83.62923868312755,643.4962962962964,0.15185185185185185,18.51851851851852,0.4115226337448561,2914.609053497942,0
2019-01-06 21:00:00,0.0,7.3181584362139915,5.328600823045269,87.26147119341564,643.2564814814813,0.1925925925925926,20.0,0.3215020576131688,2693.4156378600824,0
2019-01-07 00:00:00,0.0,6.508333333333333,4.2814814814814826,83.14574074074078,642.4129629629629,0.2074074074074074,40.370370370370374,0.23148148148148148,2266.6666666666665,0
2019-01-07 03:00:00,0.0,7.11496913580247,4.670987654320988,79.32805555555557,642.6095679012346,0.20493827160493827,38.086419753086425,4.766975308641975,2364.1975308641972,0
2019-01-07 06:00:00,0.0,7.7216049382716045,5.060493827160493,78.66666666666669,642.8061728395062,0.20246913580246914,35.80246913580246,9.302469135802468,2461.7283950617284,0
2019-01-07 09:00:00,0.0,8.32824074074074,5.45,78.00527777777778,643.0027777777776,0.2,33.51851851851852,13.837962962962964,2559.259259259259,0
2019-01-07 12:00:00,0.0,8.934876543209878,5.839506172839505,77.3438888888889,643.1993827160494,0.19753086419753088,31.23456790123457,18.373456790123456,2656.79012345679,0
2019-01-07 15:00:00,0.0,9.54151234567901,6.2290123456790125,76.68249999999999,643.3959876543208,0.19506172839506175,28.95061728395061,22.90895061728395,2754.320987654321,0
2019-01-07 18:00:00,0.0,10.148148148148149,6.6185185185185205,78.83185185185187,643.5925925925926,0.1925925925925926,26.666666666666668,27.444444444444443,2851.8518518518517,0
2019-01-07 21:00:00,0.0,8.333333333333334,5.6950617283950615,83.55172839506174,643.2234567901235,0.32592592592592595,48.888888888888886,28.37037037037037,2500.0,0
2019-01-08 00:00:00,0.0,6.896090534979424,4.848765432098766,86.7932304526749,642.5703703703704,0.018518518518518517,13.333333333333334,30.444444444444443,2226.7489711934154,0
2019-01-08 03:00:00,0.0,6.977366255144033,4.791358024691357,86.09954732510288,642.8172839506173,0.22592592592592592,34.074074074074076,34.888888888888886,2449.7942386831273,0
2019-01-08 06:00:00,0.0,13.85493827160494,6.529629629629628,62.13432098765432,642.7740740740742,0.7388888888888888,104.62962962962963,44.629629629629626,3746.913580246913,0
2019-01-08 09:00:00,0.0,17.732510288065843,5.975308641975309,46.85465020576132,640.99012345679,1.1555555555555557,145.1851851851852,35.77777777777778,4551.440329218107,0
2019-01-08 12:00:00,0.0,16.97119341563786,7.502469135802469,54.39460905349795,640.2913580246915,0.674074074074074,82.22222222222223,18.59259259259259,4337.448559670782,0
2019-01-08 15:00:00,0.0,12.25617283950617,7.101851851851851,71.05956790123457,640.9592592592593,0.17037037037037037,38.148148148148145,1.4074074074074074,3160.493827160494,0
2019-01-08 18:00:00,0.0,9.86522633744856,6.17530864197531,78.04489711934157,641.4271604938272,0.24444444444444444,40.370370370370374,1.4074074074074074,2835.390946502058,0
2019-01-08 21:00:00,0.0,8.088477366255145,5.261728395061728,82.43707818930042,641.211111111111,0.4444444444444444,53.7037037037037,1.4074074074074074,2417.695473251029,0
2019-01-09 00:00:00,0.0,6.520576131687243,4.1567901234567906,85.03530864197533,641.1353909465021,0.35432098765432096,48.148148148148145,3.7037037037037037,2285.185185185185,0
2019-01-09 03:00:00,0.0,5.991769547325102,3.4024691358024692,84.0520987654321,641.8473251028807,0.34567901234567905,47.407407407407405,0.9259259259259259,2403.703703703704,0
2019-01-09 06:00:00,0.0,14.6358024691358,5.881481481481482,56.65296296296295,642.2024691358025,0.7592592592592593,99.62962962962963,1.4074074074074074,4333.333333333333,0
2019-01-09 09:00:00,0.0,19.613168724279834,5.379012345679012,40.53086419753085,640.7390946502057,1.106172839506173,164.44444444444446,6.962962962962963,5370.37037037037,0
2019-01-09 12:00:00,0.0,18.83127572016461,7.158024691358024,47.90506172839506,640.1794238683127,0.545679012345679,89.25925925925925,11.666666666666666,5370.37037037037,0
2019-01-09 15:00:00,0.0,13.31172839506173,6.8320987654320975,65.4227160493827,640.7135802469137,0.20864197530864198,35.49382716049382,2.8765432098765427,3333.3333333333335,0
2019-01-09 18:00:00,0.0,10.495884773662553,5.998765432098765,74.15388888888889,641.2181069958847,0.1938271604938272,26.543209876543212,3.4197530864197527,3018.5185185185187,0
2019-01-09 21:00:00,0.0,8.448559670781894,5.2024691358024695,77.24469135802471,640.883744855967,0.17901234567901236,34.25925925925926,5.611111111111111,2666.6666666666665,0
2019-01-10 00:00:00,0.0,6.8234567901234575,4.446913580246913,85.1367901234568,640.4448559670782,0.08641975308641976,30.49382716049383,6.757201646090535,2311.1111111111113,0
2019-01-10 03:00:00,0.0,7.163580246913581,4.649382716049383,84.38913580246914,640.9748971193416,0.09876543209876544,7.098765432098766,44.84773662551441,2266.6666666666665,0
2019-01-10 06:00:00,0.0,14.277777777777779,6.303703703703703,60.32185185185184,641.2382716049382,0.9370370370370372,90.74074074074075,42.04938271604938,3444.4444444444443,0
2019-01-10 09:00:00,0.0,18.61111111111111,6.7814814814814826,47.785555555555554,639.4300411522634,1.1629629629629632,127.4074074074074,37.26337448559671,4296.2962962962965,0
2019-01-10 12:00:00,0.12962962962962962,17.685185185185187,7.937037037037036,54.23148148148148,638.7477366255143,0.5185185185185185,69.62962962962963,54.77366255144033,4296.2962962962965,0
2019-01-10 15:00:00,0.15925925925925924,14.222222222222221,8.10740740740741,67.38148148148147,639.7061728395064,0.39629629629629626,58.51851851851852,63.913580246913575,3296.296296296296,0
2019-01-10 18:00:00,0.05185185185185185,12.62037037037037,7.809259259259259,72.94574074074072,640.4627572016461,0.8333333333333334,94.25925925925925,77.2201646090535,2981.4814814814813,0
2019-01-10 21:00:00,0.03888888888888888,11.157407407407407,7.377777777777777,77.93,640.4452674897118,0.9592592592592595,87.77777777777777,76.93415637860082,2574.074074074074,0
2019-01-11 00:00:00,0.025925925925925925,9.80246913580247,6.692592592592593,81.24074074074075,640.4148148148148,0.8148148148148148,88.51851851851852,74.03703703703704,2562.962962962963,0
2019-01-11 03:00:00,0.012962962962962963,11.854938271604938,7.1722222222222225,74.20055555555555,641.6870370370372,1.1870370370370371,80.37037037037037,66.31481481481481,3151.8518518518517,0
2019-01-11 06:00:00,0.007407407407407408,14.944444444444445,7.6259259259259276,62.14407407407407,642.8333333333334,1.477777777777778,81.48148148148148,53.407407407407405,3925.925925925926,0
2019-01-11 09:00:00,0.05555555555555555,18.425925925925927,7.388888888888889,49.28,641.3074074074074,1.5814814814814815,101.85185185185185,45.074074074074076,4777.777777777777,0
2019-01-11 12:00:00,0.14814814814814814,17.296296296296298,8.285185185185183,56.419259259259256,640.7259259259258,1.314814814814815,56.666666666666664,40.851851851851855,4814.814814814815,0
2019-01-11 15:00:00,0.0,13.222222222222221,8.296296296296298,72.81037037037036,641.4407407407408,0.5888888888888888,49.25925925925926,33.51851851851852,3407.4074074074074,0
2019-01-11 18:00:00,0.1111111111111111,10.944444444444445,7.32962962962963,78.75851851851851,641.9,0.49629629629629624,37.03703703703704,26.48148148148148,3259.259259259259,0
2019-01-11 21:00:00,0.3333333333333333,9.666666666666666,6.837037037037038,83.16370370370369,641.5666666666666,0.4592592592592592,42.22222222222222,39.96296296296296,3000.0,0
2019-01-12 00:00:00,0.22962962962962963,8.328806584362141,6.401646090534981,87.78456790123458,640.8185185185184,0.6106995884773663,67.03703703703704,52.29218106995885,2493.621399176955,0
2019-01-12 03:00:00,1.9925925925925925,8.853909465020577,6.640329218106996,86.23209876543213,641.5555555555555,0.48436213991769544,68.51851851851852,68.2880658436214,3057.61316872428,1
2019-01-12 06:00:00,3.7962962962962963,13.030864197530864,8.14567901234568,73.25777777777776,642.2185185185185,1.2617283950617286,110.74074074074075,75.50617283950616,3882.716049382716,1
2019-01-12 09:00:00,0.22592592592592592,14.96707818930041,9.062139917695472,68.88012345679014,640.8037037037037,1.1316872427983542,97.77777777777777,80.02057613168725,4170.781893004115,0
2019-01-12 12:00:00,3.7796296296296297,14.40329218106996,9.478600823045268,73.05802469135803,640.374074074074,1.0275720164609055,91.11111111111111,59.75720164609053,4384.773662551441,1
2019-01-12 15:00:00,0.28703703703703703,11.506172839506174,8.320987654320986,81.2437037037037,641.1407407407407,0.20123456790123453,22.962962962962962,39.1604938271605,3045.061728395062,0
2019-01-12 18:00:00,0.3888888888888889,9.942386831275721,7.778189300411524,86.681975308642,641.8685185185184,0.297119341563786,37.77777777777778,34.56378600823045,2481.2757201646086,0
2019-01-12 21:00:00,0.05555555555555555,8.637860082304526,6.802057613168726,88.43395061728395,641.7370370370371,0.2707818930041152,21.85185185185185,29.448559670781897,2452.6748971193415,0
2019-01-13 00:00:00,0.0,7.096296296296296,5.722222222222222,91.07185185185183,642.074074074074,0.4407407407407407,44.44444444444444,25.555555555555557,2134.4444444444443,0
2019-01-13 03:00:00,0.0,6.611111111111111,4.898148148148148,89.28018518518519,643.45,0.42037037037037034,47.96296296296296,14.222222222222221,2508.8888888888887,0
2019-01-13 06:00:00,0.0,13.277777777777779,7.681481481481482,69.4325925925926,644.9333333333333,1.288888888888889,111.48148148148148,3.7037037037037037,3740.740740740741,0
2019-01-13 09:00:00,0.0,17.40740740740741,7.395061728395063,52.12629629629631,643.9246913580247,2.2827160493827168,174.56790123456793,6.074074074074074,5037.037037037037,0
2019-01-13 12:00:00,0.0,16.066666666666666,7.049382716049382,52.22037037037038,643.5975308641976,1.783950617283951,158.0246913580247,2.3333333333333335,5037.037037037037,0
2019-01-13 15:00:00,0.0,11.99074074074074,6.4111111111111105,66.69888888888889,644.3333333333331,0.5499999999999999,80.92592592592592,0.0,3555.5555555555557,0
2019-01-13 18:00:00,0.0,9.277777777777779,5.7,78.69296296296298,644.9814814814815,0.7629629629629631,94.81481481481481,0.0,3296.296296296296,0
2019-01-13 21:00:00,0.0,7.296296296296297,4.68888888888889,83.6777777777778,644.5111111111112,0.5925925925925926,79.25925925925925,0.0,2888.8888888888887,0
2019-01-14 00:00:00,0.0,5.711934156378601,3.6893004115226344,86.97572016460903,643.9559670781894,0.6802469135802469,84.81481481481481,0.9259259259259259,2547.3251028806585,0
2019-01-14 03:00:00,0.0,5.294238683127572,3.148971193415638,86.31662551440328,644.367489711934,0.5938271604938271,72.96296296296296,17.74074074074074,3350.2057613168727,0
2019-01-14 06:00:00,0.0,13.28395061728395,4.334567901234566,54.89975308641975,644.6530864197531,1.1111111111111112,187.03703703703704,21.444444444444443,4790.123456790123,0
2019-01-14 09:00:00,0.0,17.421810699588477,3.7090534979423864,40.79102880658435,643.0090534979424,1.4135802469135805,197.40740740740742,26.074074074074073,5152.2633744855975,0
2019-01-14 12:00:00,0.0,16.58744855967078,4.379835390946503,44.91026748971193,642.0983539094651,0.7753086419753087,117.5925925925926,21.85185185185185,5144.032921810699,0
2019-01-14 15:00:00,0.0,11.049382716049385,4.835802469135803,66.07802469135802,642.6913580246912,0.3851851851851852,55.925925925925924,6.037037037037037,3580.2469135802467,0
2019-01-14 18:00:00,0.0,8.837242798353909,4.3991769547325115,71.5433744855967,642.8788065843621,0.3024691358024691,58.888888888888886,2.3518518518518516,3460.9053497942386,0
2019-01-14 21:00:00,0.0,6.936213991769547,3.7921810699588483,80.79502057613169,642.5440329218108,0.25308641975308643,49.629629629629626,7.925925925925926,2971.1934156378597,0
2019-01-15 00:00:00,0.0,5.388888888888889,3.1296296296296293,85.47259259259259,641.8296296296297,0.07407407407407407,24.814814814814813,7.481481481481482,2592.5925925925926,0
2019-01-15 03:00:00,0.0,5.518518518518518,2.7851851851851848,83.07666666666665,642.2592592592592,0.09259259259259259,17.037037037037038,55.77777777777778,2870.3703703703704,0
2019-01-15 06:00:00,0.0,13.12962962962963,4.511111111111111,56.37222222222221,642.7407407407408,0.6111111111111112,82.96296296296296,42.333333333333336,4037.037037037037,0
2019-01-15 09:00:00,0.0,18.703703703703702,3.7777777777777772,37.99148148148147,640.274074074074,1.351851851851852,140.0,31.296296296296298,5111.111111111111,0
2019-01-15 12:00:00,0.0,18.0,5.525925925925926,44.627037037037034,640.1185185185184,0.4148148148148148,57.407407407407405,36.81481481481482,5185.185185185185,0
2019-01-15 15:00:00,0.0,12.092592592592593,5.82962962962963,66.06148148148148,639.7481481481482,0.11481481481481481,21.85185185185185,24.703703703703702,3444.4444444444443,0
2019-01-15 18:00:00,0.0,9.601851851851851,5.042592592592594,73.75999999999998,641.4666666666666,0.0962962962962963,18.14814814814815,16.037037037037038,3518.5185185185187,0
2019-01-15 21:00:00,0.0,7.925925925925926,4.761111111111113,80.83018518518519,641.0129629629629,0.1111111111111111,38.148148148148145,14.87037037037037,2888.8888888888887,0
2019-01-16 00:00:00,0.0,6.685185185185185,4.166666666666667,84.04444444444444,640.6185185185184,0.18888888888888888,43.333333333333336,28.814814814814813,2592.5925925925926,0
2019-01-16 03:00:00,0.0,7.175925925925926,4.574074074074075,83.98555555555556,641.1018518518518,0.26666666666666666,36.2962962962963,54.851851851851855,2629.6296296296296,0
2019-01-16 06:00:00,0.0,13.462962962962964,6.2666666666666675,63.19481481481481,641.9703703703702,0.4888888888888889,65.55555555555556,63.18518518518518,3296.296296296296,0
2019-01-16 09:00:00,0.0,17.462962962962962,6.962962962962961,51.094814814814804,640.162962962963,0.7962962962962963,79.62962962962963,46.888888888888886,4074.074074074074,0
2019-01-16 12:00:00,0.0,17.166666666666668,7.814814814814817,54.948888888888874,640.062962962963,0.4,15.555555555555555,26.074074074074073,4000.0,0
2019-01-16 15:00:00,0.0,12.074074074074074,7.21111111111111,72.44185185185185,641.2518518518518,0.4074074074074074,19.25925925925926,8.407407407407407,3037.037037037037,0
2019-01-16 18:00:00,0.0,9.660493827160495,6.423456790123457,80.61975308641976,639.8197530864198,0.4901234567901235,21.975308641975307,3.259259259259259,2592.5925925925926,0
2019-01-16 21:00:00,0.0,7.680864197530864,5.03320987654321,83.87988888888889,640.353086419753,0.3209876543209877,25.24691358024691,3.4444444444444446,2155.5555555555557,0
2019-01-17 00:00:00,0.0,5.830864197530865,3.9096296296296305,88.15002469135801,640.7975308641975,0.07407407407407407,26.666666666666668,6.888888888888889,1577.7777777777778,0
2019-01-17 03:00:00,0.0,4.931481481481482,3.097777777777778,89.25170370370368,642.2037037037037,0.26666666666666666,30.0,17.296296296296298,1846.6666666666667,0
2019-01-17 06:00:00,0.0,13.062962962962963,6.189629629629629,64.4762222222222,642.888888888889,0.5148148148148148,75.92592592592592,0.7407407407407407,3025.925925925926,0
2019-01-17 09:00:00,0.0,18.84259259259259,5.944444444444445,43.68296296296297,640.9851851851852,1.177777777777778,162.22222222222223,0.9259259259259259,4666.666666666667,0
2019-01-17 12:00:00,0.0,18.548148148148147,7.680740740740741,50.03118518518518,639.9777777777779,0.42222222222222217,50.0,1.1111111111111112,4851.851851851852,0
2019-01-17 15:00:00,0.0,12.383333333333335,6.705925925925924,68.77496296296296,640.8185185185184,0.15555555555555556,20.0,3.1481481481481484,3555.5555555555557,0
2019-01-17 18:00:00,0.0,9.607407407407406,5.62,77.07688888888889,641.6629629629629,0.07777777777777778,11.481481481481481,5.222222222222222,3000.0,0
2019-01-17 21:00:00,0.0,7.479629629629629,4.756296296296297,83.44585185185186,641.4444444444445,0.037037037037037035,11.481481481481481,3.5555555555555554,2129.6296296296296,0
2019-01-18 00:00:00,0.0,6.185185185185185,3.748148148148149,85.76148148148148,641.1703703703703,0.09259259259259259,13.333333333333334,9.25925925925926,2074.074074074074,0
2019-01-18 03:00:00,0.0,6.7592592592592595,3.903703703703705,84.53703703703705,641.8111111111111,0.1925925925925926,28.14814814814815,34.925925925925924,2185.185185185185,0
2019-01-18 06:00:00,0.0,14.666666666666666,6.57037037037037,59.13148148148148,642.3444444444444,0.3444444444444445,52.96296296296296,40.44444444444444,3037.037037037037,0
2019-01-18 09:00:00,0.0,18.453703703703702,6.833333333333335,47.37129629629629,640.7648148148148,0.9370370370370371,122.96296296296296,51.592592592592595,4222.222222222223,0
2019-01-18 12:00:00,0.0,17.74074074074074,8.048148148148147,53.515555555555565,640.0074074074074,0.6666666666666666,78.88888888888889,58.111111111111114,4111.111111111111,0
2019-01-18 15:00:00,0.0,13.351851851851851,7.7481481481481485,69.12555555555556,640.6370370370371,0.4,28.51851851851852,46.96296296296296,3259.259259259259,0
2019-01-18 18:00:00,0.0,11.518518518518519,7.037037037037036,74.34296296296299,641.1148148148147,0.37777777777777777,65.18518518518519,47.2037037037037,3037.037037037037,0
2019-01-18 21:00:00,0.0,9.907407407407407,6.633333333333333,80.45,640.8185185185185,0.22962962962962963,40.0,49.2962962962963,2555.5555555555557,0
2019-01-19 00:00:00,0.0,8.481481481481481,5.937037037037038,84.18111111111111,640.5333333333334,0.27037037037037037,41.851851851851855,45.111111111111114,2407.4074074074074,0
2019-01-19 03:00:00,0.0,10.814814814814815,5.48148148148148,80.67370370370372,641.2074074074073,0.3074074074074074,33.333333333333336,51.666666666666664,2481.4814814814813,0
2019-01-19 06:00:00,0.0,15.092592592592593,6.877777777777778,58.55703703703703,642.1444444444444,0.5148148148148147,58.148148148148145,59.03703703703704,3388.8888888888887,0
2019-01-19 09:00:00,0.0,19.51851851851852,6.544444444444444,43.63999999999999,640.5703703703703,0.8925925925925926,113.70370370370371,55.7037037037037,4592.592592592592,0
2019-01-19 12:00:00,0.0,18.64814814814815,8.244444444444445,51.46296296296298,639.8777777777779,0.8777777777777779,124.07407407407408,62.666666666666664,4703.7037037037035,0
2019-01-19 15:00:00,0.0,14.425925925925926,8.425925925925927,67.7674074074074,640.3333333333334,0.15185185185185185,6.666666666666667,54.851851851851855,3481.4814814814813,0
2019-01-19 18:00:00,0.0,12.425925925925926,7.8814814814814795,74.21518518518519,640.8444444444444,0.1925925925925926,27.77777777777778,58.55555555555556,3222.222222222222,0
2019-01-19 21:00:00,0.0,10.744444444444445,7.174074074074074,79.03666666666668,640.5185185185185,0.1537037037037037,10.555555555555555,60.7037037037037,2888.8888888888887,0
2019-01-20 00:00:00,0.0,9.444444444444445,6.6489711934156395,82.97205761316873,640.3444444444443,0.15185185185185185,16.296296296296298,66.53086419753087,2648.1481481481483,0
2019-01-20 03:00:00,0.06296296296296297,9.537037037037036,6.749794238683129,83.07559670781893,640.9296296296297,0.22962962962962963,20.0,71.58024691358024,2425.925925925926,0
2019-01-20 06:00:00,0.3518518518518519,14.5,7.995061728395062,65.73654320987654,641.474074074074,0.6851851851851852,62.96296296296296,75.85185185185185,3222.222222222222,0
2019-01-20 09:00:00,1.0,16.814814814814813,8.91440329218107,61.465637860082296,640.074074074074,1.166666666666667,87.77777777777777,84.23456790123457,3500.0,0
2019-01-20 12:00:00,0.9703703703703702,14.722222222222221,10.078189300411522,75.81436213991768,639.7444444444445,1.903703703703704,158.88888888888889,91.8395061728395,2742.5925925925926,0
2019-01-20 15:00:00,0.6685185185185184,12.462962962962964,9.282716049382715,81.95,639.937037037037,1.8777777777777782,100.61728395061728,90.07407407407408,2779.6296296296296,0
2019-01-20 18:00:00,0.9037037037037037,11.481481481481481,8.805761316872427,84.2656378600823,640.2925925925925,1.2111111111111112,98.64197530864197,90.08641975308643,2759.259259259259,0
2019-01-20 21:00:00,0.8148148148148148,10.49074074074074,8.497325102880659,87.87183127572017,640.0074074074073,0.8592592592592594,93.70370370370371,91.80246913580247,2538.8888888888887,0
2019-01-21 00:00:00,1.114814814814815,9.703703703703704,8.096296296296297,89.94333333333331,639.6481481481482,0.5111111111111111,62.96296296296296,90.92592592592592,2287.037037037037,0
2019-01-21 03:00:00,1.0925925925925926,10.222222222222221,8.907407407407405,91.72555555555554,640.0,0.5851851851851851,79.25925925925925,94.77777777777777,1998.148148148148,0
2019-01-21 06:00:00,2.5,12.685185185185185,10.45185185185185,86.69296296296297,640.3851851851853,0.8037037037037038,64.81481481481481,91.33333333333333,2409.259259259259,1
